"v1";"v2";"asso"
"Nitzschia";"Diploneis";0,0986692606115904
"Nitzschia";"Gymnodinium";0,376821922144893
"Nitzschia";"Euglenoidea";0,250284945032943
"Nitzschia";"Dictyocha";0,0940545284608347
"Nitzschia";"Scenedesmus";0,0853845933804976
"Nitzschia";"Katodinium";0,0621587035848079
"Nitzschia";"Ciliophora.x";0,203803798437838
"Nitzschia";"Amphidinium";0,165017974496272
"Nitzschia";"Cryptophyceae.x";0,0752944773278216
"Nitzschia";"Chlorophyceae";0,125125887701596
"Nitzschia";"Dinoflagellata.x";0,151990582497696
"Nitzschia";"Euglenaceae";0,182358606725647
"Odontella";"Plagiogramma";0,138546752457043
"Odontella";"Rhaphoneis";0,327233151813451
"Odontella";"Skeletonema";0,0758512150355081
"Odontella";"Thalassionema";0,0960214099810898
"Odontella";"Trieres";0,0491534346059702
"Odontella";"Lauderia";0,0998325832424162
"Odontella";"Diploneis";0,0641572602675696
"Odontella";"Trigonium";0,20472413062942
"Odontella";"Helicotheca";0,103455269330365
"Odontella";"Dictyocha";0,0840962188489334
"Odontella";"Katodinium";0,0599138155072964
"Odontella";"Torodinium";0,0579725436671504
"Odontella";"Ciliophora.x";0,103827401745233
"Odontella";"Pennées";0,0623526927617201
"Odontella";"Cryptophyceae.x";0,202626135527477
"Odontella";"Brockmanniella";0,237128810088128
"Odontella";"Karlodinium";0,0521955151014015
"Odontella";"Delphineis";0,276015779220673
"Odontella";"Eutreptiella";0,193796636788093
"Odontella";"Cylindrotheca";0,0491626622404635
"Odontella";"Gymnodiniales";0,237207340760778
"Plagiogramma";"Rhaphoneis";0,0711244863891296
"Plagiogramma";"Skeletonema";0,13907908503911
"Plagiogramma";"Thalassionema";0,0728574104070994
"Plagiogramma";"Trieres";0,0868381248700592
"Plagiogramma";"Lauderia";0,0578411642276899
"Plagiogramma";"Dictyocha";0,0846703515067481
"Plagiogramma";"Scenedesmus";0,0591345021993198
"Plagiogramma";"Euglenaceae";0,0729930814776795
"Prorocentrum";"Rhizosolenia";0,110588854251962
"Prorocentrum";"Thalassionema";0,0654308643533311
"Prorocentrum";"Leptocylindrus";0,523823687854198
"Prorocentrum";"Protoperidinium";0,352584202476552
"Prorocentrum";"Cerataulina";0,184877371330343
"Prorocentrum";"Dactyliosolen";0,286679299986016
"Prorocentrum";"Gyrodinium";0,267156235259194
"Prorocentrum";"Pseudo-nitzschia";0,233373521256466
"Prorocentrum";"Eucampia";0,279140410982972
"Prorocentrum";"Diploneis";0,105458368842508
"Prorocentrum";"Gymnodinium";0,160530692273379
"Prorocentrum";"Akashiwo";0,170037956834735
"Prorocentrum";"Diplopsalis";0,205146461726948
"Prorocentrum";"Trigonium";0,0863518405001703
"Prorocentrum";"Scrippsiella";0,468086703644497
"Prorocentrum";"Katodinium";0,175040749470898
"Prorocentrum";"Torodinium";0,122359223873235
"Prorocentrum";"Ciliophora.x";0,189305333589594
"Prorocentrum";"Heterocapsa";0,216777347273071
"Prorocentrum";"Amphidinium";0,0926708884123618
"Prorocentrum";"Cryptophyceae.x";0,17334408563947
"Prorocentrum";"Peridiniales";0,0962968231917269
"Prorocentrum";"Mesodinium";0,171529771790377
"Prorocentrum";"Alexandrium";0,206438298641588
"Prorocentrum";"Licmophora";0,094167875320385
"Prorocentrum";"Lithodesmium";0,203813297487432
"Prorocentrum";"Polykrikos";0,291887765008601
"Prorocentrum";"Gonyaulax";0,251913251322801
"Prorocentrum";"Pyramimonas";0,167456043369837
"Prorocentrum";"Heterosigma";0,0614458632399507
"Prorocentrum";"Dinoflagellata.x";0,0849512512640107
"Prorocentrum";"Karlodinium";0,11318724114932
"Prorocentrum";"Eutreptiella";0,179948339718426
"Prorocentrum";"Cylindrotheca";0,129103925710826
"Prorocentrum";"Gymnodiniales";0,144775717885336
"Prorocentrum";"Gymnodiniaceae";0,1216491249431
"Prorocentrum";"Euglenia";0,0487647834271439
"Rhaphoneis";"Rhizosolenia";0,234645840346986
"Rhaphoneis";"Thalassionema";0,121219518733389
"Rhaphoneis";"Trieres";0,281895789688727
"Rhaphoneis";"Lauderia";0,103388018395119
"Rhaphoneis";"Meuniera";0,207344489898809
"Rhaphoneis";"Protoperidinium";0,200932924965554
"Rhaphoneis";"Gyrodinium";0,312794128097936
"Rhaphoneis";"Phaeocystis";0,278423907455296
"Rhaphoneis";"Pseudo-nitzschia";0,1715107525486
"Rhaphoneis";"Diploneis";0,15077563683359
"Rhaphoneis";"Gymnodinium";0,113355698314459
