"v1";"v1_classe";"v2";"v2_classe";"data$asso";"link_genus"
"Pseudo-nitzschia";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,125698136230069;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,124016744882847;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Heterosigma";"Raphidophyceae";0,0662183567154549;"Bacillariophyceae-Raphidophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0833450438466998;"Bacillariophyceae-Dinophyceae"
"Pseudo-nitzschia";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,0581326813790741;"Bacillariophyceae-Euglenozoa"
"Pseudo-nitzschia";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,1848754587815;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,109180185418221;"Bacillariophyceae-Bacillariophyceae"
"Eucampia";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,129504903222531;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Akashiwo";"Dinophyceae";0,0499856580528102;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,178045735391992;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,056946142920571;"Bacillariophyceae-Euglenozoa"
"Eucampia";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,0831676711350634;"Bacillariophyceae-Bacillariophyceae"
"Eucampia";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,178990261980738;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0835435882830298;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,0678134979397207;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0686002358525864;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0627708335707275;"Bacillariophyceae-Ciliophora"
"Eucampia";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,123875137862163;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0480841057340031;"Bacillariophyceae-Bacillariophyceae"
"Eucampia";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,148462370264148;"Bacillariophyceae-Bacillariophyceae"
"Eucampia";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,153942637783033;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,123505148005379;"Bacillariophyceae-Dinophyceae"
"Eucampia";"Bacillariophyceae";"Pyramimonas";"Chlorophyta";0,182091939738855;"Bacillariophyceae-Chlorophyta"
"Eucampia";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,0571317136631669;"Bacillariophyceae-Bacillariophyceae"
"Diploneis";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,166026016947253;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,0875267868814017;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,12352775427597;"Bacillariophyceae-Euglenozoa"
"Diploneis";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,148673584163699;"Bacillariophyceae-Bacillariophyceae"
"Diploneis";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,078029364254066;"Bacillariophyceae-Dictyochophyceae"
"Diploneis";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,221957743950147;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,0545601763599089;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,196443947093725;"Bacillariophyceae-Ciliophora"
"Diploneis";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,059470429193046;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,246864693723608;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,101599164032819;"Bacillariophyceae-Bacillariophyceae"
"Diploneis";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,238512058794302;"Bacillariophyceae-Cryptophyceae"
"Diploneis";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0910612209342269;"Bacillariophyceae-Ciliophora"
"Diploneis";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,110041683696345;"Bacillariophyceae-Chlorophyta"
"Diploneis";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0570309559623369;"Bacillariophyceae-Bacillariophyceae"
"Diploneis";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,0862502385694829;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Pyramimonas";"Chlorophyta";0,0973048296226537;"Bacillariophyceae-Chlorophyta"
"Diploneis";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,120933505035388;"Bacillariophyceae-Dinophyceae"
"Diploneis";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,143875394362126;"Bacillariophyceae-Bacillariophyceae"
"Diploneis";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,114990900455872;"Bacillariophyceae-Euglenozoa"
"Diploneis";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,0660962604115087;"Bacillariophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,105889138465567;"Dinophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Euglenoidea";"Euglenozoa";0,23749743354073;"Dinophyceae-Euglenozoa"
"Gymnodinium";"Dinophyceae";"Trigonium";"Bacillariophyceae";0,0551000362513267;"Bacillariophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Scenedesmus";"Chlorophyta";0,0611271480161834;"Chlorophyta-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Katodinium";"Dinophyceae";0,168369538557353;"Dinophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,334676568328367;"Ciliophora-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Amphidinium";"Dinophyceae";0,276436675291618;"Dinophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,232786577364968;"Cryptophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Mesodinium";"Ciliophora";0,064223304925319;"Ciliophora-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Chlorophyceae";"Chlorophyta";0,226769666249083;"Chlorophyta-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Polykrikos";"Dinophyceae";0,0557358429305627;"Dinophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,0649683149700566;"Chlorophyta-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Heterosigma";"Raphidophyceae";0,106647608305727;"Dinophyceae-Raphidophyceae"
"Gymnodinium";"Dinophyceae";"Dinoflagellata.x";"Dinophyceae";0,0812198736473372;"Dinophyceae-Dinophyceae"
"Gymnodinium";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,0770419586203978;"Dinophyceae-Euglenozoa"
"Akashiwo";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,0677173515008167;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Euglenoidea";"Euglenozoa";0,0919837993228891;"Dinophyceae-Euglenozoa"
"Akashiwo";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,142432291321266;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,0868310426996359;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Peridiniales";"Dinophyceae";0,103675564126946;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Mesodinium";"Ciliophora";0,0944838267442206;"Ciliophora-Dinophyceae"
"Akashiwo";"Dinophyceae";"Alexandrium";"Dinophyceae";0,0875483854027591;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Lithodesmium";"Bacillariophyceae";0,104406553761168;"Bacillariophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Polykrikos";"Dinophyceae";0,0799722446425511;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,139406894802489;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,191298769372501;"Chlorophyta-Dinophyceae"
"Akashiwo";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,0630671667789469;"Bacillariophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Centriques";"Bacillariophyceae";0,059710615522796;"Bacillariophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Gymnodiniaceae";"Dinophyceae";0,067805195926124;"Dinophyceae-Dinophyceae"
"Akashiwo";"Dinophyceae";"Euglenia";"Euglenozoa";0,130554541648186;"Dinophyceae-Euglenozoa"
"Akashiwo";"Dinophyceae";"Plagiolemma";"Bacillariophyceae";0,0487675740555115;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Euglenoidea";"Euglenozoa";0,0627200578169627;"Dinophyceae-Euglenozoa"
"Diplopsalis";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,284552241782422;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Katodinium";"Dinophyceae";0,129156970818905;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Torodinium";"Dinophyceae";0,0598650325034764;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,054682191994742;"Ciliophora-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,0663062912119259;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Amphidinium";"Dinophyceae";0,0576089574044986;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Pennées";"Bacillariophyceae";0,0918034474755971;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Peridiniales";"Dinophyceae";0,188854459952606;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Mesodinium";"Ciliophora";0,102451089099157;"Ciliophora-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Alexandrium";"Dinophyceae";0,175636725617245;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Lithodesmium";"Bacillariophyceae";0,18203866440633;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,244236802914063;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,113562771829812;"Chlorophyta-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,136820661664965;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Centriques";"Bacillariophyceae";0,0541756197281997;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Gymnodiniaceae";"Dinophyceae";0,0940623440103332;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Thalassiosiraceae";"Bacillariophyceae";0,069213008969164;"Bacillariophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Dinophyceae.x";"Dinophyceae";0,109367075803141;"Dinophyceae-Dinophyceae"
"Diplopsalis";"Dinophyceae";"Euglenia";"Euglenozoa";0,177744378530539;"Dinophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Scenedesmus";"Chlorophyta";0,0793203694919101;"Chlorophyta-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Katodinium";"Dinophyceae";0,0633733861570412;"Dinophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Amphidinium";"Dinophyceae";0,208350293970718;"Dinophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Pennées";"Bacillariophyceae";0,0776978494648095;"Bacillariophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Cryptophyceae.x";"Cryptophyceae";0,100682934270271;"Cryptophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Mesodinium";"Ciliophora";0,0831109519905009;"Ciliophora-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Chlorophyceae";"Chlorophyta";0,0800096344910243;"Chlorophyta-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Polykrikos";"Dinophyceae";0,102552714223783;"Dinophyceae-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Pyramimonas";"Chlorophyta";0,166468365424957;"Chlorophyta-Euglenozoa"
"Euglenoidea";"Euglenozoa";"Dinoflagellata.x";"Dinophyceae";0,0670573597632563;"Dinophyceae-Euglenozoa"
"Trigonium";"Bacillariophyceae";"Helicotheca";"Bacillariophyceae";0,0554838719860167;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,152561858695177;"Bacillariophyceae-Dictyochophyceae"
"Trigonium";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,129460264630945;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,1098081339634;"Bacillariophyceae-Dinophyceae"
"Trigonium";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,0660014611215403;"Bacillariophyceae-Dinophyceae"
"Trigonium";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,119375343849948;"Bacillariophyceae-Ciliophora"
"Trigonium";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0754245004667643;"Bacillariophyceae-Dinophyceae"
"Trigonium";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,126185751346797;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,239636035776232;"Bacillariophyceae-Cryptophyceae"
"Trigonium";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,088694236040436;"Bacillariophyceae-Chlorophyta"
"Trigonium";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0579528654951401;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Pyramimonas";"Chlorophyta";0,0891553572801398;"Bacillariophyceae-Chlorophyta"
"Trigonium";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,129867717443804;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,308147659714528;"Bacillariophyceae-Bacillariophyceae"
"Trigonium";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,242937912910165;"Bacillariophyceae-Euglenozoa"
"Trigonium";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,0995084118407171;"Bacillariophyceae-Dinophyceae"
"Helicotheca";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,0522481587934843;"Bacillariophyceae-Dictyochophyceae"
"Helicotheca";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,0693521822866809;"Bacillariophyceae-Bacillariophyceae"
"Helicotheca";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,0512582376289203;"Bacillariophyceae-Cryptophyceae"
"Helicotheca";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,0749245907811102;"Bacillariophyceae-Bacillariophyceae"
"Helicotheca";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,104175945545257;"Bacillariophyceae-Bacillariophyceae"
"Dictyocha";"Dictyochophyceae";"Porosira";"Bacillariophyceae";0,135899492443027;"Bacillariophyceae-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Katodinium";"Dinophyceae";0,0639244753986904;"Dictyochophyceae-Dinophyceae"
"Dictyocha";"Dictyochophyceae";"Torodinium";"Dinophyceae";0,0928147905448193;"Dictyochophyceae-Dinophyceae"
"Dictyocha";"Dictyochophyceae";"Ciliophora.x";"Ciliophora";0,080425186329304;"Ciliophora-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Heterocapsa";"Dinophyceae";0,067116284113099;"Dictyochophyceae-Dinophyceae"
"Dictyocha";"Dictyochophyceae";"Amphidinium";"Dinophyceae";0,103388425774579;"Dictyochophyceae-Dinophyceae"
"Dictyocha";"Dictyochophyceae";"Pennées";"Bacillariophyceae";0,0918293689079789;"Bacillariophyceae-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Cryptophyceae.x";"Cryptophyceae";0,15271479207337;"Cryptophyceae-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Chlorophyceae";"Chlorophyta";0,11272759029617;"Chlorophyta-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Heterosigma";"Raphidophyceae";0,111215925610431;"Dictyochophyceae-Raphidophyceae"
"Dictyocha";"Dictyochophyceae";"Brockmanniella";"Bacillariophyceae";0,0696720324907408;"Bacillariophyceae-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Delphineis";"Bacillariophyceae";0,206475682452259;"Bacillariophyceae-Dictyochophyceae"
"Dictyocha";"Dictyochophyceae";"Eutreptiella";"Euglenozoa";0,134452369826268;"Dictyochophyceae-Euglenozoa"
"Porosira";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0669915037849833;"Bacillariophyceae-Dinophyceae"
"Porosira";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,102197976087466;"Bacillariophyceae-Dinophyceae"
"Porosira";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,0607507053861792;"Bacillariophyceae-Ciliophora"
"Porosira";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,0981412557183194;"Bacillariophyceae-Cryptophyceae"
"Porosira";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,146164572544761;"Bacillariophyceae-Bacillariophyceae"
"Scenedesmus";"Chlorophyta";"Amphidinium";"Dinophyceae";0,0615291878106102;"Chlorophyta-Dinophyceae"
"Scenedesmus";"Chlorophyta";"Chlorophyceae";"Chlorophyta";0,050992225683732;"Chlorophyta-Chlorophyta"
"Scenedesmus";"Chlorophyta";"Bacillariaceae";"Bacillariophyceae";0,0749739796712253;"Bacillariophyceae-Chlorophyta"
"Scrippsiella";"Dinophyceae";"Katodinium";"Dinophyceae";0,0789587789463281;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,0562593666472474;"Ciliophora-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,302599003981008;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Peridiniales";"Dinophyceae";0,221014954718684;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Mesodinium";"Ciliophora";0,178557538237459;"Ciliophora-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Alexandrium";"Dinophyceae";0,199311387839679;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Lithodesmium";"Bacillariophyceae";0,182690774922112;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Polykrikos";"Dinophyceae";0,207448029752808;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,3762902346221;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,0918850036978362;"Chlorophyta-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Dinoflagellata.x";"Dinophyceae";0,0675725113913319;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Bacillariaceae";"Bacillariophyceae";0,107451021470022;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,192271069998388;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Naviculaceae";"Bacillariophyceae";0,0987401258813841;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Centriques";"Bacillariophyceae";0,055354437114485;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Gymnodiniaceae";"Dinophyceae";0,162803918796821;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Euglenaceae";"Euglenozoa";0,102498824734375;"Dinophyceae-Euglenozoa"
"Scrippsiella";"Dinophyceae";"Thalassiosiraceae";"Bacillariophyceae";0,0762067056316985;"Bacillariophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Dinophyceae.x";"Dinophyceae";0,142220842751344;"Dinophyceae-Dinophyceae"
"Scrippsiella";"Dinophyceae";"Euglenia";"Euglenozoa";0,193388367601041;"Dinophyceae-Euglenozoa"
"Katodinium";"Dinophyceae";"Torodinium";"Dinophyceae";0,186811733913765;"Dinophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,394112098107132;"Ciliophora-Dinophyceae"
"Katodinium";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,205539669827195;"Dinophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Amphidinium";"Dinophyceae";0,152900141149881;"Dinophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Pennées";"Bacillariophyceae";0,0555078818399279;"Bacillariophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,316328704370337;"Cryptophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Mesodinium";"Ciliophora";0,0513535599722217;"Ciliophora-Dinophyceae"
"Katodinium";"Dinophyceae";"Chlorophyceae";"Chlorophyta";0,0970838605886096;"Chlorophyta-Dinophyceae"
"Katodinium";"Dinophyceae";"Licmophora";"Bacillariophyceae";0,0913271864876978;"Bacillariophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Polykrikos";"Dinophyceae";0,211767997237296;"Dinophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Karlodinium";"Dinophyceae";0,155608473446252;"Dinophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Delphineis";"Bacillariophyceae";0,199564718828937;"Bacillariophyceae-Dinophyceae"
"Katodinium";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,156892507204225;"Dinophyceae-Euglenozoa"
"Katodinium";"Dinophyceae";"Gymnodiniales";"Dinophyceae";0,306110338222637;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,174983162966521;"Ciliophora-Dinophyceae"
"Torodinium";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,120849427970074;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,180904686868517;"Cryptophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Alexandrium";"Dinophyceae";0,0934244101287317;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Polykrikos";"Dinophyceae";0,0899291734503545;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,0539297523071799;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,06585543372412;"Chlorophyta-Dinophyceae"
"Torodinium";"Dinophyceae";"Heterosigma";"Raphidophyceae";0,0580229243453423;"Dinophyceae-Raphidophyceae"
"Torodinium";"Dinophyceae";"Brockmanniella";"Bacillariophyceae";0,0601914155984719;"Bacillariophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Karlodinium";"Dinophyceae";0,149606936429388;"Dinophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Delphineis";"Bacillariophyceae";0,205960447983513;"Bacillariophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,205022954978518;"Dinophyceae-Euglenozoa"
"Torodinium";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,0842224845879291;"Bacillariophyceae-Dinophyceae"
"Torodinium";"Dinophyceae";"Gymnodiniales";"Dinophyceae";0,234919131110506;"Dinophyceae-Dinophyceae"
"Ciliophora.x";"Ciliophora";"Heterocapsa";"Dinophyceae";0,16272405190418;"Ciliophora-Dinophyceae"
"Ciliophora.x";"Ciliophora";"Amphidinium";"Dinophyceae";0,261850675543886;"Ciliophora-Dinophyceae"
"Ciliophora.x";"Ciliophora";"Cryptophyceae.x";"Cryptophyceae";0,390532464986517;"Ciliophora-Cryptophyceae"
"Ciliophora.x";"Ciliophora";"Mesodinium";"Ciliophora";0,125803080017274;"Ciliophora-Ciliophora"
"Ciliophora.x";"Ciliophora";"Chlorophyceae";"Chlorophyta";0,138606023279543;"Chlorophyta-Ciliophora"
"Ciliophora.x";"Ciliophora";"Licmophora";"Bacillariophyceae";0,112857642978793;"Bacillariophyceae-Ciliophora"
"Ciliophora.x";"Ciliophora";"Polykrikos";"Dinophyceae";0,18708867394513;"Ciliophora-Dinophyceae"
"Ciliophora.x";"Ciliophora";"Pyramimonas";"Chlorophyta";0,082221264938555;"Chlorophyta-Ciliophora"
"Ciliophora.x";"Ciliophora";"Heterosigma";"Raphidophyceae";0,0995280463888809;"Ciliophora-Raphidophyceae"
"Ciliophora.x";"Ciliophora";"Karlodinium";"Dinophyceae";0,143019319413383;"Ciliophora-Dinophyceae"
"Ciliophora.x";"Ciliophora";"Delphineis";"Bacillariophyceae";0,235887744721049;"Bacillariophyceae-Ciliophora"
"Ciliophora.x";"Ciliophora";"Eutreptiella";"Euglenozoa";0,313612451731695;"Ciliophora-Euglenozoa"
"Ciliophora.x";"Ciliophora";"Gymnodiniales";"Dinophyceae";0,178805731786512;"Ciliophora-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,151931512233394;"Cryptophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Mesodinium";"Ciliophora";0,10089422598135;"Ciliophora-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Licmophora";"Bacillariophyceae";0,0924270244833385;"Bacillariophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Polykrikos";"Dinophyceae";0,126178767263082;"Dinophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,229176620791125;"Dinophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,116414997004539;"Chlorophyta-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Dinoflagellata.x";"Dinophyceae";0,0806919503465769;"Dinophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Brockmanniella";"Bacillariophyceae";0,0750859220492166;"Bacillariophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Karlodinium";"Dinophyceae";0,0748695734278686;"Dinophyceae-Dinophyceae"
"Heterocapsa";"Dinophyceae";"Delphineis";"Bacillariophyceae";0,185830042347471;"Bacillariophyceae-Dinophyceae"
